95,hey mama,the black eyed peas,2004,la la la la la hey mama its that shit that makes you move mama get on the floor and move your booty mama we the blast masters blastin up the jamma rewind cutie cutie make sure you move your booty shake that thing like we in the city of sin and hey shorty i know you wanna party the way your body look really make me feel naughty cutie cutie make sure you move your booty shake that thing like we in the city of sin and hey shorty i know you wanna party the way your body look really make me feel naughtyi got a naughty naughty style and a naughty naughty crew but everything i do i do just for you im a little bit of or and a bigger bit of nu the true niggers know that the peas come through we never ceaseno we never die no we never diseaseno we multiply like we mathematics then we drop bombs like we in the middle east the bomb bombas the base move dramas naw yall knaw who we are yall knaw we the stars steady rockin on yalls boulevards and lookin hot without body guards i do what i can yall come through william and still i stand with still mic in hand so come on mama dance to the drumahey mama this that sht that make you groove mama heyget on the floor and move your booty mama yawwe the blast mastas blastin up the jamma heyso shake your bambama come on now mama hey mama this that shit that make you groove mama heyget on the floor and move your booty mama yawwe the blast mastas blastin up the jamma la la la la lawe the big town stumpas and and big sound pumpas the beat bump bumpas in your trunk trunkas the girlies in the club with the big plump plumpas and when im makin love my hip hump humps it never quitsno we need to carry 9mm clipsno dont wanna squize trigger just wanna squeeze tits lubalubacause we the show stoppas and the chief rockas number one chief rockas naw yall knaw who we are yall knaw we the stars steady rockin on yalls boulevards how we rockin it girl without body guards now she be fergie from the crew bep come and take heed as we take the lead so come on bubba dance to the drumahey mama this that shit that make you groove mama yawget on the floor and move your booty mama wuhwe the blast mastas blastin up the jamma naw naw cutie cutie make sure you move your booty shake that thing like we in the city of sin and hey shorty i know you wanna party the way your body look really make me feel naughtybut the race is not for the swiss but who really can take control of it and tippa irie and the black eyed peas will be there til infiniti til infiniti til infiniti til infiniti tippa is ouuuuuutnosa dima shock nosa dima ting every time you sit there i hear bling bling o wata ting hear blacka sing grinding and winding and the madda be moving in a perfect timing and we dance and dance to the end of the thing and were really to nice it finga akin like rice and peas and chicken and blinghey mama this that sht that make you groove mama heyget on the floor and move your booty mama yawwe the blast mastas blastin up the jamma heyso shake your bambama come on now mama hey mama this that shit that make you groove mama heyget on the floor and move your booty mama yawwe the blast mastas blastin up the jamma la la la la la,1,0
98,just lose it,eminem,2004,okay guess whos back back again shadys back tell a friend now everyone report to the dance floor to the dance floor to the dance floor now everyone report to the dance floor alright stop pajama timecome here little kiddies on my lap guess whos back with a brand new rap and i dont mean rap as in a new case of child molestation accusates ah ah ah ah ah no worries papas got a new bag of toys what else could i possibly do to make noise ive done touched on everything but little boysnow thats not a stab at michael thats just a metaphor im just psycho i go a little bit crazy sometimes i get a little bit out of control with my rhymes good god dip do a little slide bend down touch your toes and just glide to the center of the dance floor like tp for my bung hole and its cool if you let one gonobodys gonna know whod hear it give a little poot poot its okay oops my cd just skipped and everyone just heard you let one ripnow im gonna make you dance its your chance yeah boy shake that thang whoops i mean girl girl girl girl girl you know youre my world alright now lose it ah ah ah ah ah just lose it ah ah ah ah ah go crazy ah ah ah ah ah oh baby ah ah oh baby ah ahits friday and its my day used to party all the way to sunday maybe til monday i dont know what day everydays just a holiday cruisin on the freeway feelin kind of breezy let the top down and my hair blow i dont know where im goin all i know is when i get there someones gonna touch my bodyexcuse me miss i dont mean to sound like a jerk but im feelin just a little stressed out from work would you punch me in the stomach and pull my hair spit on me maybe gouge my eyes out yeah now whats ya name girl whats ya sign man you must be up out yo mind dre ah ah beer goggles blind im just tryin to unwind now imnow im gonna make you dance its your chance yeah boy shake that ass whoops i mean girl girl girl girl girl you know youre my world alright now lose it ah ah ah ah ah just lose it ah ah ah ah ah go crazy ah ah ah ah ah oh baby ah ah oh baby ah ahits tuesday and im locked up im in jail and i dont know what happened they say i was runnin butt naked down the street screamin ah ah ah ah well im sorry i dont remember all i know is this much im not guilty they said save it boy we got you on tape yellin at an old lady touch my bodynow this is the part where the rap breaks down its real intense no one makes a sound everything looks like its 8 mile now the beat comes back and everybody lose themselves now snap back to reality look its b rabbit oh you signed me up to battle im a grown man tubba tubba tubba tubba tubba tubba tubba i dont have any lines to go right here so tubbatellytubby fellas what fellas what grab your left nut make your right one jealous what black girls white girls skinny girls fat girls tall girls small girls im callin all girls everyone report to the dance floor its your chance for a little romance or butt squeezin its the season just go ah ah ah ah its so appeasinnow im gonna make you dance its your chance yeah boy shake that ass whoops i mean girl girl girl girl girl you know youre my world alright now lose it ah ah ah ah ah just lose it ah ah ah ah ah go crazy ah ah ah ah ah oh baby ah ah oh baby baby ah ahtouch my body touch my body oh boy just touch my body i mean girl just touch my body,1,0
1,we belong together,mariah carey,2005,ooh ooh sweet love yeahi didnt mean it when i said i didnt love you so i should have held on tight i never shoulda let you go i didnt know nothing i was stupid i was foolish i was lying to myself i could not fathom that i would ever be without your love never imagined id be sitting here beside myself cause i didnt know you cause i didnt know me but i thought i knew everything i never feltthe feeling that im feeling now that i dont hear your voice or have your touch and kiss your lips cause i dont have a choice oh what i wouldnt give to have you lying by my side right here cause baby we belong together    meaning  byamandah   editor    talking with live nation tv mariah revealed the bobby womack lyric sample almost never came to be due to the cost they went with it anyways and now we    see all   when you left i lost a part of me its still so hard to believe come back baby please cause we belong togetherwho else am i gon lean on when times get rough whos gonna talk to me on the phone till the sun comes up whos gonna take your place there aint nobody better oh baby baby we belong togetheri cant sleep at night when you are on my mind bobby womacks on the radio saying to me if you think youre lonely now wait a minute this is too deep too deep i gotta change the station so i turn the dial trying to catch a break and then i hear babyface i only think of you and its breaking my heart im trying to keep it together but im falling apartim feeling all out of my element im throwing things crying trying to figure out where the hell i went wrong the pain reflected in this song it aint even half of what im feeling inside i need you need you back in my life babywhen you left i lost a part of me its still so hard to believe come back baby please cause we belong togetherwho else am i gon lean on when times get rough whos gonna talk to me on the phone till the sun comes up whos gonna take your place there aint nobody better oh baby baby we belong together babywhen you left i lost a part of me its still so hard to believe come back baby please cause we belong togetherwho am i gonna lean on when times get rough whos gonna talk to me till the sun comes up whos gonna take your place there aint nobody better oh baby baby we belong together,1,1
2,hollaback girl,gwen stefani,2005,ooh this my shit all the girls stamp your feet like thisfew times ive been around that track so its not just gonna happen like that cause i aint no hollaback girl i aint no hollaback girlfew times ive been around that track so its not just gonna happen like that cause i aint no hollaback girl i aint no hollaback girlthis my shit this my shit this my shit this my shit this my shit this my shit this my shit this my shiti heard that you were talking shit and you didnt think that i would hear it people hear you talking like that getting everybody fired up so im ready to attack gonna lead the pack gonna get a touchdown gonna take you out thats right put your pompoms down getting everybody fired upfew times ive been around that track so its not just gonna happen like that cause i aint no hollaback girl i aint no hollaback girlfew times ive been around that track so its not just gonna happen like that cause i aint no hollaback girl i aint no hollaback girlthis my shit this my shit this my shit this my shit this my shit this my shit this my shit this my shitso thats right dude meet me at the bleachers no principals no studentteachers both of us wanna be the winner but there can only be one so im gonna fight gonna give it my all gonna make you fall gonna sock it to ya thats right im the last one standing and another one bites the dustfew times ive been around that track so its not just gonna happen like that cause i aint no hollaback girl i aint no hollaback girlfew times ive been around that track so its not just gonna happen like that cause i aint no hollaback girl i aint no hollaback girlthis my shit this my shit this my shit this my shit this my shit this my shit this my shit this my shitlet me hear you say this shit is bananas bananas this shit is bananas bananas again this shit is bananas bananas this shit is bananas bananasfew times ive been around that track so its not just gonna happen like that cause i aint no hollaback girl i aint no hollaback girlfew times ive been around that track so its not just gonna happen like that cause i aint no hollaback girl i aint no hollaback girlthis my shit this my shit this my shit this my shit this my shit this my shit this my shit this my shit,1,0
3,let me love you,mario,2005,mm mm yeah mm yeah yeah yeah mm uh yeah mm yeah yeahbaby i just dont get it do you enjoy being hurt i know you smelled the perfume the makeup on his shirt you dont believe his stories you know that theyre all lies bad as you are you stick around and i just dont know whyif i was ya man baby youd never worry bout what i do id be coming home back to you every night doin you right youre the type of woman deserves good things fist full of diamonds hand full of rings baby youre a star i just want to show you you areyou should let me love you let me be the one to give you everything you want and need baby good love and protection make me your selection show you the way loves supposed to be baby you should let me love you love you love you love you yeahlisten your true beautys description looks so good that it hurts youre a dime plus ninetynine and its a shame dont even know what youre worth everywhere you go they stop and stare cause youre bad and it shows from your head to your toes out of control baby you knowif i was ya man baby youd never worry bout what i do id be coming home back to you every night doin you right youre the type of woman deserves good things fist full of diamonds a hand full of rings baby youre a star i just want to show you you areyou should let me love you let me be the one to give you everything you want and need ooh baby good love and protection make me your selection show you the way loves supposed to be baby you should let meyou deserve better girl you know you deserve better we should be together girl baby with me and you its whatever girl hey so can we make this thing oursyou should let me love you let me be the one to give you everything you want and need good love and protection make me your selection show you the way loves supposed to beyou should let me love you let me be the one to give you everything you want and need good love and protection make me your selection show you the way loves supposed to beyou should let me love you let me be the one to give you everything you want and need good love and protection make me your selection show you the way loves supposed to be yeah let me love youthats all you need baby,1,1
4,since u been gone,kelly clarkson,2005,heres the thing we started out friends it was cool but it was all pretend yeah yeah since you been goneyoure dedicated you took the time wasnt long till i called you mine yeah yeah since you been goneand all youd ever hear me say is how i picture me with you thats all youd ever hear me saybut since you been gone i can breathe for the first time im so moving on yeah yeah thanks to you now i get what i want since you been gonehow can i put it you put me on i even fell for that stupid love song yeah yeah since you been gonehow come ive never heard you say i just want to be with you guess you never felt that waybut since you been gone i can breathe for the first time im so moving on yeah yeah thanks to you now i get what i want since you been goneyou had your chance you blew it out of sight out of mind shut your mouth i just cant take it again and again and again and againsince you been gone since you been gone i can breathe for the first time im so moving on yeah yeah thanks to you thanks to you now i get i get what i wanti can breathe for the first time im so moving on yeah yeah thanks to you thanks to you now i get i get you should know you should know that i get i get what i want since you been gone since you been gone since you been gone,1,1
7,boulevard of broken dreams,green day,2005,i walk a lonely road the only one that i have ever known dont know where it goes but its home to me and i walk alonei walk this empty street on the boulevard of broken dreams where the city sleeps and im the only one and i walk alonei walk alone i walk alonei walk alone i walk amy shadows only one that walks beside me my shallow hearts the only thing thats beating sometimes i wish someone out there will find me till then i walk aloneahah ahah ahah aahah ahah ahah ahahim walking down the line that divides me somewhere in my mind on the border line of the edge and where i walk aloneread between the lines whats fucked up and everythings all right check my vital signs to know im still alive and i walk alonei walk alone i walk alonei walk alone i walk amy shadows only one that walks beside me my shallow hearts the only thing thats beating sometimes i wish someone out there will find me till then i walk aloneahah ahah ahah aahah ahah ahahi walk alone i walk ai walk this empty street on the boulevard of broken dreams where the city sleeps and im the only one and i walk amy shadows only one that walks beside me my shallow hearts the only thing thats beating sometimes i wish someone out there will find me till then i walk alone,1,0
9,dont cha,the pussycat dolls featuring busta rhymes,2005,the pussycat dolls miscellaneous dont cha i know you like me  i know you do thats why whenever i come around shes all over you i know you want it its easy to see and in the back of your mind i know you should be all with me chorusdont cha wish your girlfriend was hot like me dont cha wish your girlfriend was a freak like me dont cha dont cha wish your girlfriend was wrong like me dont cha wish your girlfriend was fun like me dont cha  fight the feeling leave it alone  cuz if it aint love it just aing enough to leave a happy home lets keep it friendly you have to play see i dont care but i know she aint gon wanna share dont cha wish your girlfriend was hot like me dont cha wish your girlfriend was a freak like me dont cha dont cha wish your girlfriend was wrong like me dont cha wish your girlfriend was fun like me dont cha  i know im on your mind i know wed have a good time im your friend im fun and im fine i aint lyin look at me you aint lyin repeat chorus,3,0
13,dont phunk with my heart,the black eyed peas,2005,no no no no dont phunk with my heart yeah no no no no dont phunk with my hearti wonder if i take you home would you still be in love baby in love baby i wonder if i take you home would you still be in love baby in love babygirl you know you got me got me with your pistol shot me shot me and im here helplessly in love and nothing can stop me you cant stop me cause once i start it cant return me once you bought it im coming baby dont got it dont make me wait so lets be about itno no no no dont phunk with my heartbaby have some trustin trustin when i come in lustin lustin cause i bring you that comfort i aint only here cause i want ya body i want your mind too interestins what i find you and im interested in the long haul come on girl yeehawcome oni wonder if i take you home would you still be in love baby in love baby i wonder if i take you home would you still be in love baby in love babyno no no no dont phunk with my heartgirl you had me once you kissed me my love for you is not iffy i always want you with me ill play bobby and youll play whitney if you smoke ill smoke too thats how much im in love with you crazy is what crazy do crazy in love im a crazy foolno no no no dont phunk with my heartwhy are you so insecure when you got passion and love her you always claimin im a cheater think id up and go leave ya for another se瘫orita you forgot that i need ya you mustve caught amnesia thats why you dont believeuh yeah check it outdont you worry about a thing baby cause you know you got me by a string baby dont you worry about a thing baby cause you know you got me by a string babybaby girl you make me feel you know you make me feel so real i love you more than sex appeal cause yourethattha that tha thattha that girl thattha that tha thattha that girl thattha that tha thattha that girl thattha that tha thattha that girl thattha that tha thattha that girl thattha that tha thattha that girlno no no no dont phunk with my heart no no no no dont phunk with my hearti wonder if i take you home would you still be in love baby in love baby i wonder if i take you home would you still be in love baby in love baby i wonder if i take you home would you still be in love baby in love baby i wonder if i take you home would you still be in love baby in love babydont you worry about a thing baby cause you know you got me by a string baby dont you worry about a thing baby cause you know you got me by a string baby,1,1
16,mr brightside,the killers,2005,coming out of my cage and ive been doing just fine gotta gotta be down because i want it all it started out with a kiss how did it end up like this it was only a kiss it was only a kiss now im falling asleep and shes calling a cab while hes having a smoke and shes taking a drag now theyre going to bed and my stomach is sick and its all in my head but shes touching his chest now he takes off her dress now letting me go    memory  byamandah   editor    have you guys seen this after the passing of an outstanding gent by the name of ger farmer foley in county kerry ireland his friends gathered at a pub and    see all   i just cant look its killing me and taking control jealousy turning saints into the sea swimming through sick lullabies choking on your alibis but its just the price i pay destiny is calling me open up my eager eyes cause im mr brightsideim coming out of my cage and ive been doing just fine gotta gotta be down because i want it all it started out with a kiss how did it end up like this it was only a kiss it was only a kiss now im falling asleep and shes calling a cab while hes having a smoke and shes taking a drag now theyre going to bed and my stomach is sick and its all in my head but shes touching his chest now he takes off her dress now letting me gocause i just cant look its killing me and taking control jealousy turning saints into the sea swimming through sick lullabies choking on your alibi but its just the price i pay destiny is calling me open up my eager eyes cause im mr brightside i never i never i never i never,1,1
18,pon de replay,rihanna,2005,come mr dj song pon de replay come mr dj wont you turn the music up all the gyal pon the dance floor wantin some more what come mr dj wont you turn the music upcome mr dj song pon de replay come mr dj wont you turn the music up all the gyal pon the dance floor wantin some more what come mr dj wont you turn the music upit goes one by one even two by two everybody on the floor let me show you how we do lets go dip it low then you bring it up slow wind it up 1 time wind it back once morerun run run run everybody move run lemme see you move and rock it til the grooves doneshake it til the moon becomes the sun sun everybody in the club give me a run run if you ready to move say it yeah yeah one time for your mind say it yeah yeahwell im ready for ya come let me show ya you want to groove ima show you how to move come comecome mr dj song pon de replay come mr dj wont you turn the music up all the gyal pon the dance floor wantin some more what come mr dj wont you turn the music upcome mr dj song pon de replay come mr dj wont you turn the music up all the gyal pon the dance floor wantin some more what come mr dj wont you turn the music uphey mr please mr dj tell me if you hear me turn the music uphey mr please mr dj tell me if you hear me turn the music upit goes one by one even two by two everybody in the club goin be rockin when im through let the bass from the speakers run through ya sneakers move both ya feet and run to the beatrun run run run everybody move run lemme see you move and rock it til the grooves doneshake it til the moon becomes the sun sun everybody in the club give me a run run if you ready to move say it yeah yeah one time for your mind say it yeah yeahwell im ready for ya come let me show ya you want to groove im a show you how to move come comecome mr dj song pon de replay come mr dj wont you turn the music up all the gyal pon the dance floor wantin some more what come mr dj wont you turn the music upcome mr dj song pon de replay come mr dj wont you turn the music up all the gyal pon the dance floor wantin some more what come mr dj wont you turn the music uphey mr please mr dj tell me if you hear me turn the music uphey mr please mr dj tell me if you hear me turn the music upokay everybody get down if you feel me put your hands up to the ceilingeverybody get down if you feel me come and put your hands up to the ceilingokay everybody get down if you feel me put your hands up to the ceilingokay everybody get down if you feel me come and put your hands up to the ceilingcome mr dj song pon de replay come mr dj wont you turn the music up all the gyal pon the dance floor wantin some more what come mr dj wont you turn the music upcome mr dj song pon de replay come mr dj wont you turn the music up all the gyal pon the dance floor wantin some more what come mr dj wont you turn the music up,1,0
25,lovers  friends,lil jon featuring usher and ludacris,2005,intro  lil jon usher lil jon ludacris usher with lil jon yeah man once again its on its on you know we had to do it again right lil jon we had to do it again boy want you to sing to these ladies man usher with vocalizing ohhohohohh aight so im up first aight lemme have it ohhohohohh lets do it 1st verse  usher baby how ya doin hope that cha fine wanna know what you got in mind and im got me fiendin like jodeci girl i cant leave you alone take a shot of this here petrone and its gon be on vip done got way too crowded im about to end up callin it a night you should holla at cha girl tell her you shake it the scene pull off beepbeep shotgun in the gt with me she said ohhhohhh im ready to ride yeah cause once you get inside you cant change your mind dont mean to sound impatient but you gotta promise baby ohh chorus  usher tell me again tell me again my baby that well be lovers and friends ohh i gotta know baby aw yeah tell me again make sho you right ohh before we leave that well be lovers and friends ohh its a good look baby 2nd verse  ludacris sometimes wanna be your lover sometimes wanna be your friend sometimes wanna hug ya hold hands slowdance while the record spins opened up your heart cause you said i made you feel so comfortable used to play back then now you all grownup like rudy huxtable i could be your bud you could beat me up playfight in the dark then we both make love id do anything just to feel your butt why you got me so messed up i dont know but you gotta stop trippin be a good girl now turn around and get these whippings you know you like it like that you dont have to fight back heres a pillow  bitethat and ill be settin seperate plays so on all these separate days your legs can go they separateways chorus  usher tell me again tell me again my baby that well be lovers and friends ohh its a good look baby tell me again tell me overandoverandover again that well be lovers and friends make sho you right before you choose 3rd verse  lil jon is been know you fo a long time shawty but fuckin never crossed my mind shawty but tonight i seen sumthin in ya shawty that made me wanna get wit cha shawty but you aint been nuttin but a friend to me shawty and a nigga never ever dreamed to be shawty up in here kissin huggin squeezin touchin shawty up in the bathtub rubadubbin shawty are you sure you wanna go this route shawty let a nigga know before i pull it out shawty i would never ever cross the line shawty shawty let me hear ya tell me one mo timeone mo time chorus  usher tell me again tell me again my baby that well be lovers and friends ohh its a good look baby tell me again make sho you right ohh before we leave that well be lovers and friends tell me overandoverandover again outro  usher ohohhoo ohohhoo ohohhooohhhhyeaaah ludacris with lil jon please tell your lovers and friends that usher jon and luda had to do it again hey hey please tell your lovers and friends that usher jon and luda had to do it again thats right hey hey please tell your lovers and friends that usher jon and luda had to do it again hey hey,3,1
28,switch,will smith,2005,yo mic check mic check yeah here you go what nah he he over here yeah i heard he got that hot new thing its called switch lets get it goingswitch hey turn it over and hit it turn around now switch turn it over and hit ithey vibe to vibe a second its a club girl why you arrived neckin hear that how the veteran glide the record but dont download go out and buy the recordhey huh something sexy bout her girl on the floor all her friends around her i mean real clean aint gotta touch or nuttin it aint like i like a chick on chick or sumpinim just a sucker for a hot track gimme a drink and a chick to tell stop that dance is a hop and a clap flip it round now bring it on back break it down now switchhey turn it over and hit it turn around now switch hey turn it over and hit it ooh la la laswitch hey turn it over and hit it turn around now switch turn it over and hit it unh unh unh ooh la la lai gotta question i need to ask somebody why is it that when yall see me at the party yall be looking like ooh he a movie star he aint supposed to be out on the floor with everybodybut oh wait whoa yall forgetting when i was amateur spitting before the scripts were written first one in last one out the club bursting in passing out in the club heyback at it this cat is the wit and the charm taking you higher like a syringe hittin ya arm bringing the fire making your benz ring the alarm let me see you clap spin baby come onswitch hey turn it over and hit it turn around now switch hey turn it over and hit it ooh la la laswitch hey turn it over and hit it turn around now switch turn it over and hit it unh unh unh ooh la la lahey hey oh you just gonna stand there huh what you too cute to dance or you scaredit aint really that hard to do and i aint trying to be in love with you and all i wanted was a moment or two to see if you could do that switcharoo andshut your mouth fool get your crew and the thick body and the rear one too and ill be right here waiting on you to see if yall can do that switcharoohey hey thats what im talking bout do that thing mama thats what im talking bout do that thing mama thats what im talking bout do that thing mama thats what im talking boutswitch hey turn it over and hit it turn around now switch hey turn it over and hit it ooh la la laswitch hey turn it over and hit it turn around now switch turn it over and hit it unh unh unh ooh la la laswitch hey turn it over and hit it turn around now switch hey turn it over and hit it ooh la la la,1,0
31,rich girl,gwen stefani featuring eve,2005,na na na na na na na na na na na na na na na na na na na na na na na nana na na na na na na na na na na na na na na na na na na na na na na naif i was a rich girl na na see id have all the money in the world if i was a wealthy girl no man could test me impress me my cash flow would never ever end cause id have all the money in the world if i was a wealthy girlthink what that money could bring id buy everything clean out vivienne westwood in my galliano gown no wouldnt just have one hood a hollywood mansion if i could please book me firstclass to my fancy house in london townall the riches baby wont mean anything all the riches baby wont bring what your love can bring all the riches baby wont mean anything dont need no other baby your lovin is better than gold and i knowif i was rich girl na na see id have all the money in the world if i was a wealthy girl no man could test me impress me my cash flow would never ever end cause id have all the money in the world if i was a wealthy girlid get me four harajuku girls to uh huh inspire me and theyd come to my rescue id dress them wicked id give them names yeah love angel music baby hurry up and come and save meall the riches baby wont mean anything all the riches baby wont bring what your love can bring all the riches baby wont mean anything dont need no other baby your lovin is better than gold and i knowcome together all over the world from the hoods of japan harajuku girls what its all love what give it up what shouldnt matter repeat x4 what come together all over the world from the hoods of japan harajuku girls what its all love what give it up what shouldnt matter repeat x4 what happened to my life turned upside down chicks dat blew ya mind ding its the second round original track and ting mmm you know you cant buy these things no see stefani and her lamb i rock the fetish people you know who i amyes maam we got the style thats wicked i hope you can all keep up we climbed all the way from the bottom to the top now we aint gettin nothin but loveif i was rich girl na na see id have all the money in the world if i was a wealthy girl no man could test me impress me my cash flow would never ever end cause id have all the money in the world if i was a wealthy girlna na na na na na na na na na na na na na na na na na na na na na na nana na na na na na na na na na na na na na na na na na na na na na na nana na na na na na na na na na na na na na na na na na na na na na na na,1,0
33,obsession no es amor,frankie j featuring baby bash,2005,check check this happened for real baby bashyeahfrankie j obessionwell its early in the morning and my heart is feelin lonely just thinkin bout you baby got me twisted in the head and i dont know how to take it but its driving me so crazy i dont know if its right im tossin turning in my bed its 5 oclock in the morning and i still cant sleep thinkin bout your beauty it makes me weak im feeling hopeless in my home i dont know what to do i think im in love babychorusamorno es amorif this aint love then what am i feeling what am i doing wrong amorno es amorif this aint love is this an illusion that i have in my heartnow i know youre not my lady but im tryin to make this right i dont know what to do im going out of my mind so baby if you let me could kick it wit you then will maybe we could ride together we could do this all night now i dont care if you got a man baby i wish youd understand cause i know he cant love you right quite like i can its 5 oclock in the morning and i still cant sleep thinkin bout your beauty it makes me weak im feeling hopeless at home i dont know what to do i think im in lovechorus amorno es amor if this aint love then what am i feeling what am i doing wrong amorno es amor if this aint love is this an illusion that i have in my heartoooi love the way you freaky like that oooi love the way you freaky like that oooi love the way you freaky like that its an obsessionbaby bash hold up let me dream shorty got me feelin serene youre my candy youre my cream got your boy feel less supreme hold up wait a minute baby you so damn independent love everything your representing got alot of money and i love to spend it and thats whats up and i dont care what people scream youre my blessin when im stressin my superfly beauty queen ima keep it saucy cause my mama know how i do we go rendezvous mi corazon belongs to youchorus amorno es amorif this aint love then what am i feeling what am i doing wrong what am i doin wrong echo amor no es amor if this aint love is this an illusion that i have in my heart amorno es amor if this aint love what am i feelling what am i doing wrong what am i doin so wrong echo amorno es amor if this aint love is this an illusion that i have in my heartamor,1,1
35,listen to your heart,dht featuring edmee,2005,i know theres something in the wake of your smile i get a notion from the look in your eyes yea youve built a love but that love falls apart your little piece of heaven turns to darklisten to your heart when hes calling for you listen to your heart theres nothing else you can doi dont know where youre going and i dont know why but listen to your heart before you tell him goodbyesometimes you wonder if this fight is worthwhile the precious moments are all lost in the tide yea theyre swept away and nothing is what is seems the feeling of belonging to your dreamslisten to your heart when hes calling for you listen to your heart theres nothing else you can doi dont know where youre going and i dont know why but listen to your heart before you tell him goodbyeand there are voices that want to be heard so much to mention but you cant find the words the scent of magic the beauty thats been when love was wilder then the windlisten to your heart when hes calling for you listen to your heart theres nothing else you can doi dont know where youre going and i dont know why but listen to your heart before you tell him goodbye listen to your heart oohi dont know where youre going and i dont know why but listen to your heart before you tell him goodbye,1,1
37,feel good inc,gorillaz,2005,citys breaking down on a camels back they just have to go cause they dont know whack so all you fill the streets its appealing to see you wont get out the county cause youre bad and free youve got a new horizon its ephemeral style a melancholy town where we never smile and all i want to hear is the message beep my dreams theyve got to kiss because i dont get sleep nowindmill windmill for the land learn forever hand in hand take it all in on your stride it is stinking falling down love forever love is free lets turn forever you and me windmill windmill for the land is everybody inlaughing gas these hazmats fast cats lining them upa like ass cracks ladies homies at the track its my chocolate attack shit im stepping in the heart of this here care bear bumping in the heart of this here watch me as i gravitate ha ha ha yo we gonna go ghost town this motown with yo sound youre in the place you gonna bite the dust cant fight with us with yo sound you kill the inc so dont stop get it get it until youre cheddar header yo watch the way i navigate ha ha hawindmill windmill for the land turn forever hand in hand take it all in on your stride it is stinking falling down love forever love is free lets turn forever you and me windmill windmill for the land is everybody in,1,0
40,sugar were goin down,fall out boy,2005,am i more than you bargained for yet ive been dying to tell you anything you want to hear cause thats just who i am this week lie in the grass next to the mausoleum im just a notch in your bedpost but youre just a line in a song a notch in your bedpost but youre just a line in a songdrop a heart break a name were always sleeping in and sleeping for the wrong teamwere going down down in an earlier round and sugar were going down swinging ill be your number one with a bullet a loaded gun complex cock it and pull itwere going down down in an earlier round and sugar were going down swinging ill be your number one with a bullet a loaded gun complex cock it and pull itis this more than you bargained for yet oh dont mind me im watching you two from the closet wishing to be the friction in your jeans isnt it messed up how im just dying to be him im just a notch in your bedpost but youre just a line in a song notch in your bedpost but youre just a line in a songdrop a heart break a name were always sleeping in and sleeping for the wrong teamwere going down down in an earlier round and sugar were going down swinging ill be your number one with a bullet a loaded gun complex cock it and pull itwere going down down in an earlier round and sugar were going down swinging ill be your number one with a bullet a loaded gun complex cock it and pull itdown down in an earlier round and sugar were going down swinging ill be your number one with a bullet a loaded gun complex cock it and pull itwere going down down in an earlier round take aim at myself and sugar were going down swinging take back what you said ill be your number one with a bullet take aim at myself a loaded gun complex cock it and pull itwere going down down down down down down down down were going down down down down a loaded gun complex cock it and pull itwere going down down in an earlier round take aim at myself and sugar were going down swinging take back what you said ill be your number one with a bullet take aim at myself a loaded gun complex cock it and pull it,1,1
60,la tortura,shakira featuring alejandro sanz,2005,ay padrita m?a gu?rdate la poes?a gu?rdate la alegr?a pa tidame dame d?melo ohno pido que todos los d?as sean de sol no pido que todos los viernes sean de fiesta tampoco te pido que vuelvas rogando perd?n si lloras con los ojos secos y hablando de ellaay amor me duele tanto me duele tanto que te fueras sin decir a donde ay amor fue una tortura perderteyo s泰 que no he sido un santo pero lo puedo arreglar amorno solo de pan vive el hombre y no de excusas vivo yosolo de errores se aprende y hoy se que es tuyo mi coraz?nmejor te guardas todo eso a otro perro con ese hueso y nos decimos adi?sesto es otra vez esto es otra vez nono puedo pedir que el invierno perdone a un rosal no puedo pedir a los olmos que entreguen peras no puedo pedirle lo eterno a un simple mortal y andar arrojando a los cerdos miles de perlasay amor me duele tanto me duele tanto que no creas m?s en mis promesas ay amor es una tortura perderteyo se que no he sido un santo pero lo puedo arreglar amorno solo de pan vive el hombre y no de excusas vivo yosolo de errores se aprende y hoy se que es tuyo mi coraz?nmejor te guardas todo eso a otro perro con ese hueso y nos decimos adi?sno te bajes no te rajes oye negrita mira no te rajes de lunes a viernes tienes mi amor d泰jame el s?bado a mi que es mejor oye mi negra no me castigues m?s porque all? afuera sin ti no tengo paz yo solo soy un hombre arrepentido soy como el ave que vuelve a su nidoyo se que no he sido un santo y es que no estoy hecho de cart?nno solo de pan vive el hombre y no de excusas vivo yosolo de errores se aprende y hoy se que es tuyo mi coraz?nay ay ay ay ay ay todo lo que he hecho por ti una tortura perderte me duele tanto que sea as? sigue llorando perd?n yo yo no voy a llorar por ti,1,1
